,,header_0,header_1,header_2,header_3,header_4,header_5,header_6,header_7,header_8,header_9
family,Coreidae,1.7047199,0.7410812,0.74948317,0.74290794,1.1342285,0.8631347,1.860821,0.7410488,0.7460462,1.4772314
family,Coriariaceae,0.40268612,0.40641898,0.3881749,0.40193823,2.2230554,2.5528193,0.40705281,0.40238217,0.4020093,0.38205442
family,Cornaceae,0.78238416,0.7186229,0.723271,0.82562375,3.525608,5.2358375,2.501753,1.9111017,2.3065405,0.72516197
family,Cortinariaceae,0.0,0.0,0.0027621358,0.0078125,0.0,0.0027621358,0.00390625,0.0,0.00478416,0.0
family,Corvidae,1.5714014,0.90646523,1.0486068,0.7783025,1.2552116,1.1385665,2.2040489,0.7762894,0.7787056,0.78041893
family,Corydalidae,0.0,0.0061763236,0.0078125,0.0,0.0,0.0,0.0,0.0027621358,0.0,0.0
family,Corynocarpaceae,0.0,0.0027621358,0.0,0.0,0.0027621358,0.00478416,0.0091609685,0.0,0.00390625,0.0
family,Coryphaenidae,0.00390625,0.0,0.0055242716,0.0,0.0,0.0067658233,0.0,0.0,0.0,0.0
family,Coryphellidae,0.0,0.0,0.0027621358,0.0,0.00478416,0.0061763236,0.00478416,0.0,0.0,0.0027621358
family,Cosmopterigidae,0.007307925,0.008286407,0.0061763236,0.0,0.008286407,0.0,0.00390625,0.0027621358,0.0,0.0061763236
family,Cossidae,0.3952128,0.39892823,0.40357742,1.0962852,0.4111514,1.0807428,2.0488183,0.39857408,0.73001426,0.42171812
family,Costaceae,0.00390625,0.0055242716,0.0091609685,0.0,0.0,0.00390625,0.0,0.00390625,0.0,0.0055242716
family,Cotingidae,0.49323398,0.41923156,0.39868826,0.4184819,0.40101552,0.59409994,0.4119208,0.406479,0.4035028,3.78163
family,Cottidae,0.0055242716,0.0,0.0,0.00390625,0.0027621358,0.0,0.0,0.007307925,0.0,0.0
family,Crabronidae,0.54329705,0.5371878,0.5242268,0.55040956,0.87903947,0.50948507,2.0232272,0.5371722,0.5359188,0.5440686
family,Cracidae,0.0,0.0091609685,0.0,0.0027621358,0.0,0.0,0.00390625,0.0,0.0,0.00390625
family,Cracticidae,1.3572422,0.5259285,0.53938574,0.5503709,0.65768015,0.53330743,0.53829825,0.524896,0.5341422,0.52172166
family,Crambidae,1.562838,0.83176965,0.83910584,0.8752377,1.3513883,1.3579814,1.0499736,0.7888727,0.7917128,0.7899711
family,Crassulaceae,1.8522004,2.582153,1.583208,1.68361,2.473161,3.1083345,3.4682145,2.0828762,3.218146,1.8528682
family,Craugastoridae,2.8229332,0.40985933,0.40058422,0.39332694,0.41788754,0.39126533,0.3943135,0.41376293,0.40666646,0.4259145
family,Cricetidae,1.6560872,0.6958268,1.8657484,0.68484247,1.6113821,1.2808765,1.6311858,0.69914204,0.70145667,1.2853434
family,Crocodylidae,0.4153545,0.40471956,0.39443922,0.39397863,1.5845238,1.5184205,0.39314675,0.3945015,0.37784892,0.4153422
family,Crotaphytidae,2.4254465,0.39575276,0.41287422,0.39961934,0.4139031,2.3116055,0.41341186,0.38919336,0.40998194,0.40471974
family,Cuculidae,2.0490687,0.7415832,1.9439934,1.4049022,1.0917838,1.397274,0.75836474,0.75077784,0.74736845,0.75743943
family,Cucumariidae,0.0027621358,0.008734641,0.00390625,0.00390625,0.0,0.00478416,0.0,0.0055242716,0.0061763236,0.00390625
family,Cucurbitaceae,0.6492693,0.6475608,2.3912842,2.6976352,0.76785195,2.1485147,2.7859442,0.6372249,0.65298975,3.9422352
family,Culicidae,0.54547065,0.54115933,0.553577,0.535093,5.794764,0.5357755,2.0919306,0.54058444,0.5365539,0.5454554
family,Cuniculidae,0.0,0.0055242716,0.00390625,0.0061763236,0.0,0.00390625,0.0055242716,0.0,0.0,0.0027621358
family,Cunoniaceae,0.0027621358,0.0027621358,0.00390625,0.0,0.0,0.00390625,0.0,0.0,0.0067658233,0.0055242716
family,Cupressaceae,2.8041377,3.2662516,2.6713395,1.9239926,2.1349554,2.7162616,1.5153295,2.007516,1.8979496,1.5426605
family,Curculionidae,1.9055349,0.6986923,0.6961683,0.69652665,1.5991539,0.680786,0.7023279,0.81847537,0.70545465,0.6924903
family,Cyatheaceae,4.115868,0.53226435,3.4751067,1.9412948,0.5375147,0.5320869,0.54856086,0.53992194,0.5480369,0.54231316
family,Cydnidae,0.0,0.0,0.0,0.0,0.0,0.0067658233,0.0,0.0078125,0.0027621358,0.0067658233
family,Cyperaceae,3.3016698,1.8172148,1.8770583,3.193048,2.371506,2.6895459,2.5045984,1.4351172,1.6551974,1.2182254
family,Cyphellaceae,0.0,0.0,0.0,0.0,0.007307925,0.0,0.00478416,0.0,0.0078125,0.0027621358
family,Cyprinidae,2.7598035,0.6895303,1.6659153,0.6886686,0.8241727,1.4708885,0.6869864,0.6860436,0.7069916,0.7016956
family,Cyprinodontidae,0.0,0.0027621358,0.0078125,0.0055242716,0.00478416,0.0078125,0.0,0.007307925,0.00478416,0.0027621358
family,Cyrenidae,0.0,0.0,0.0,0.007307925,0.0,0.0,0.0067658233,0.0061763236,0.00390625,0.008734641
family,Cyrtophoraceae,0.0061763236,0.007307925,0.0,0.0,0.0,0.0,0.0,0.0,0.0027621358,0.0
family,Cystopteridaceae,1.5191779,0.5462351,0.5382464,0.5357888,0.5269663,0.54270583,0.5441055,0.53499717,0.5406593,0.54998463
family,Dacrymycetaceae,0.41311288,0.38903084,0.40829656,0.40681773,1.9780397,0.4044444,2.098504,0.4016629,0.41375345,0.40491405
family,Dactyloidae,1.7945058,0.6849343,0.6850721,0.69752043,1.1745657,2.1441576,1.1597468,0.6872265,0.69090307,0.84952396
family,Dasyatidae,0.65965325,0.6431385,0.6434374,2.3039932,0.6468764,2.5371976,1.0317187,0.64890313,0.6450846,5.037695
family,Delphacidae,0.0027621358,0.0,0.0,0.0,0.0027621358,0.0067658233,0.0027621358,0.0,0.0078125,0.0
family,Delphinidae,2.1000545,0.6477529,0.6409708,0.62988573,1.9874054,0.6479999,2.400355,0.6547024,0.64677894,0.6402237
family,Dendrobatidae,0.41306055,0.3985727,2.5815995,0.40617234,0.41538477,0.41781014,2.412089,0.3914469,0.41800237,0.41235733
family,Dendrodorididae,0.010334966,0.0,0.0,0.00478416,0.0,0.008286407,0.0,0.0061763236,0.00390625,0.0
family,Dendronotidae,0.4118716,0.38435408,0.40512222,0.36533517,1.4733057,2.4906297,0.43001807,0.39542532,0.3972468,0.40407455
family,Dendrophylliidae,0.8018998,0.41637295,0.3957551,0.39189005,0.4022438,0.4058185,0.40391508,0.39504683,0.40855807,0.376386
family,Dennstaedtiaceae,3.1476264,0.6794823,2.547078,0.69115657,0.68219817,2.4644797,0.699746,4.1184216,0.68403316,2.9942193
family,Desidae,1.9773068,0.40345126,0.39410558,0.41637987,1.9928576,0.410628,0.39761,0.39504698,0.40443346,0.4029335
family,Desmanthidae,0.0027621358,0.0067658233,0.007307925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
family,Diadematidae,0.54138917,0.54951257,0.54394287,0.5339102,2.442374,0.53949314,2.3320978,0.5329051,0.5293269,0.54802024
family,Diapensiaceae,0.41482556,0.41910464,0.417193,4.289961,0.4147861,0.4015026,4.174439,0.42660323,0.38780642,0.40795657
family,Diapheromeridae,0.0027621358,0.0055242716,0.0,0.0,0.0,0.00390625,0.0055242716,0.008734641,0.0067658233,0.0099590225
family,Dicaeidae,0.0,0.0078125,0.0055242716,0.00390625,0.01461585,0.00478416,0.0,0.00478416,0.0,0.0
family,Dicksoniaceae,3.5929294,6.572681,0.39213613,0.39862615,0.41021955,0.696061,0.40920013,0.40008098,0.40553612,0.3907507
family,Dicranaceae,0.0027621358,0.0067658233,0.0055242716,0.0,0.0,0.00478416,0.010334966,0.00390625,0.00478416,0.00390625
family,Dicroglossidae,0.00390625,0.0,0.0,0.008734641,0.0,0.0,0.0,0.0,0.0,0.0
family,Dicruridae,1.6225717,0.40092796,0.855111,0.42262504,1.1540812,0.40418166,0.39174354,0.4071684,0.4013818,0.40590745
family,Didelphidae,0.57847345,0.41090894,0.41950268,0.39865458,0.42356467,5.5687513,2.4459314,0.3912602,0.41079786,0.39926684
family,Didiereaceae,0.0,0.010697707,0.0,0.0067658233,0.0,0.0027621358,0.00390625,0.0,0.0,0.007307925
family,Diodontidae,1.8518169,0.5430399,0.5349983,2.2928605,0.53989893,0.56199044,0.53710264,0.535482,3.517618,0.5433424
family,Diomedeidae,2.0941715,0.5945724,0.59009874,0.6090506,0.6029046,1.2684608,0.9920978,0.6130836,0.626398,0.5907125
family,Dioscoreaceae,0.41142184,6.6203637,0.42175066,0.40310493,0.40281394,0.40423337,2.1783786,0.41078937,0.39488488,0.40258938
family,Diplodactylidae,0.4046256,0.40693635,0.3918538,0.398593,0.41036236,0.42121437,1.045821,0.39260584,0.41382378,0.39122856
family,Dironidae,0.0055242716,0.0027621358,0.0,0.0,0.00390625,0.00478416,0.0027621358,0.0,0.00478416,0.0
family,Discidae,0.0,0.0,0.0,0.0061763236,0.00478416,0.00390625,0.0,0.0,0.0,0.0055242716
family,Discinaceae,0.0,0.0078125,0.0,0.011048543,0.0,0.0027621358,0.007307925,0.0,0.0027621358,0.0
family,Discodorididae,2.0679395,0.5379757,0.53626317,2.5331845,0.5342914,1.6596744,0.5435763,0.5376772,0.54747903,0.53421026
family,Ditrichaceae,0.0,0.0,0.012352647,0.0067658233,0.0,0.0055242716,0.0,0.0,0.007307925,0.007307925
family,Donacidae,0.71540785,0.4049673,0.39553195,0.3884709,0.38715363,0.41357857,0.41032478,0.38494653,0.401423,0.40856776
family,Donacobiidae,0.00390625,0.008286407,0.0067658233,0.0055242716,0.00390625,0.0,0.0067658233,0.0,0.0061763236,0.00478416
family,Dorididae,0.0,0.0,0.0,0.0067658233,0.0055242716,0.008286407,0.0055242716,0.00478416,0.0,0.0
family,Dotidae,0.0,0.0055242716,0.0,0.0,0.0067658233,0.0061763236,0.00478416,0.00478416,0.0,0.0
family,Dreissenidae,0.0,0.0,0.00478416,0.0061763236,0.0,0.0,0.00478416,0.0,0.0,0.0027621358
family,Drepanidae,1.5080336,2.6756513,0.63454556,0.80454165,0.71503466,0.73066473,0.64959437,0.64863884,0.64923793,0.65352166
family,Droseraceae,0.65147644,0.65594465,0.6467494,3.1270227,2.2247455,1.9580339,0.63432693,0.6422896,0.8498948,7.084087
family,Dryophthoridae,0.00478416,0.007307925,0.0,0.0,0.0078125,0.0,0.0027621358,0.0,0.0,0.0
family,Dryopteridaceae,1.1751622,4.0644956,2.6899247,2.1588438,0.7435757,3.4900937,1.3543798,5.270609,0.82054883,0.751494
family,Dynastidae,1.5674525,0.6108267,2.9650984,0.6157219,0.61223054,0.6065048,0.6075809,1.2374705,0.6069582,0.6067255
family,Dysderidae,0.0055242716,0.00478416,0.0,0.0055242716,0.0055242716,0.0067658233,0.0,0.0,0.0,0.00390625
family,Dytiscidae,0.0,0.0,0.00478416,0.0,0.0055242716,0.0055242716,0.0027621358,0.0055242716,0.00390625,0.0
family,Ebenaceae,0.0,0.0067658233,0.0061763236,0.0027621358,0.00478416,0.0,0.0,0.0,0.008286407,0.0
family,Echinasteridae,0.0,0.0061763236,0.0,0.0,0.0,0.00390625,0.0027621358,0.0,0.008734641,0.0061763236
family,Echinometridae,0.40388072,0.40315711,0.41513196,0.41053855,1.3840227,0.39976814,2.0645132,0.41053274,0.38541317,0.408446
family,Ectobiidae,0.40449968,0.4298333,0.40595222,0.4015752,1.6377375,0.41318023,0.4099006,0.41639936,0.40366894,0.39141428
family,Ehretiaceae,2.7704957,0.5621094,3.4018998,0.54794014,0.537164,3.2102494,0.5441877,0.5433796,0.52374107,0.5363863
family,Elaeagnaceae,4.0615506,0.6032169,4.475135,0.60745096,0.6164709,4.300029,0.5997316,0.59572196,0.6083469,0.6040244
family,Elaeocarpaceae,0.53775626,0.5353836,0.52689123,0.5168287,3.0260985,0.7556993,0.53807306,0.529617,5.5825276,0.54304206
family,Elapidae,0.00956832,0.0,0.0,0.0,0.0,0.0,0.00478416,0.0067658233,0.0091609685,0.0
family,Elephantidae,0.00956832,0.00478416,0.010334966,0.00390625,0.0,0.0061763236,0.0067658233,0.0,0.0,0.0
family,Eleutherodactylidae,0.52846855,0.5335198,0.54627573,0.5473674,0.64446485,0.6319712,0.55564415,0.540818,0.53442603,2.4026325
family,Emballonuridae,0.0,0.0078125,0.01171875,0.0,0.00478416,0.0,0.0,0.0,0.0,0.0027621358
family,Emberizidae,1.9051946,0.7793075,1.2100655,1.1759038,1.2067049,1.3473692,1.1612036,0.77908576,0.82073003,0.819787
family,Embiotocidae,0.0,0.0,0.0,0.0,0.0,0.00478416,0.0027621358,0.00390625,0.0,0.00390625
family,Empusidae,0.007307925,0.0067658233,0.00478416,0.0067658233,0.0,0.0,0.0,0.0,0.0,0.0061763236
family,Emydidae,1.337841,0.73925036,1.2916665,2.4757352,2.6146493,1.6819825,1.7526499,0.73756754,1.8577471,0.73769146
family,Enoplosidae,0.008734641,0.0,0.0,0.0055242716,0.00390625,0.0,0.0067658233,0.0,0.0055242716,0.0
family,Entolomataceae,0.41107428,0.40470693,0.41588953,3.3443606,0.39666352,0.39023125,2.3194556,0.40639082,0.40560502,0.40167618
family,Ephedraceae,0.3918156,0.4049117,4.7477818,0.4092216,5.080235,0.39432424,0.39358133,0.4098166,0.38759568,0.41332242
family,Ephemeridae,0.0,0.0,0.0061763236,0.0,0.00390625,0.0,0.0067658233,0.0,0.0,0.0
family,Ephippidae,0.0067658233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067658233
family,Epialtidae,0.0027621358,0.008734641,0.0061763236,0.0,0.0061763236,0.0,0.0,0.0,0.0,0.0
family,Epitoniidae,0.9770901,0.39726937,0.4065668,0.4061581,0.40886497,5.544856,0.40061247,0.4084219,0.41588914,0.4076512
family,Equidae,0.39688587,0.39621994,0.39749694,0.39784425,0.40213156,1.4458232,0.400589,0.41206208,0.41087133,0.40020123
family,Equisetaceae,1.7540756,0.6850676,4.619918,0.6917865,3.3428323,0.68408746,0.69039476,2.7419174,2.366699,0.7017331
family,Eratoidae,0.008734641,0.0,0.0,0.0,0.0,0.0027621358,0.0055242716,0.0,0.0,0.0027621358
family,Erethizontidae,0.0027621358,0.0091609685,0.0027621358,0.0,0.008734641,0.007307925,0.0,0.0061763236,0.0,0.0
family,Ericaceae,1.7300358,2.355701,3.0482838,2.6594133,2.5366004,2.2500157,1.415654,2.72681,2.2748716,1.6306365
family,Erinaceidae,1.2989011,0.40656582,0.41171753,0.38731506,0.39890754,0.41497123,0.41139314,0.39382517,0.40993097,0.42154118
family,Eriocaulaceae,0.0,0.00390625,0.0,0.0,0.00478416,0.0,0.00390625,0.016572814,0.007307925,0.0
family,Esocidae,1.3507397,0.4202392,0.40778533,0.39994898,0.40894073,0.40376273,0.4339453,0.4076011,0.40274295,0.4111734
family,Estrildidae,1.3325696,1.0268229,0.6772214,0.6626351,0.67152125,3.9047952,0.6655426,0.6723961,0.6749921,1.1250608
family,Ethmiidae,0.00390625,0.0027621358,0.0,0.007307925,0.0,0.0,0.0,0.0078125,0.0,0.0
family,Eublepharidae,0.0055242716,0.0067658233,0.0,0.0,0.0,0.0,0.0,0.0067658233,0.0,0.008286407
family,Eumenidae,1.6065042,0.7493607,0.7565294,0.7474478,0.84804046,3.170834,1.7171571,0.75608444,2.7280307,0.8648773
family,Euphaeidae,0.0,0.00390625,0.00478416,0.0,0.0,0.0055242716,0.00478416,0.00390625,0.00390625,0.0
family,Euphorbiaceae,2.7856133,1.9114282,1.6443652,2.4038215,2.6017568,2.1419473,3.7545378,2.1422312,1.9029063,2.0724843
family,Eurypygidae,0.0,0.0078125,0.0,0.0,0.00478416,0.00478416,0.0,0.0,0.0,0.0027621358
family,Eurystomellidae,0.0,0.0027621358,0.0061763236,0.008734641,0.0,0.0,0.0055242716,0.0,0.0055242716,0.0
family,Evaniidae,0.0055242716,0.0,0.0,0.0,0.0055242716,0.0,0.0078125,0.0,0.0067658233,0.0027621358
family,Fabaceae,3.643133,1.4124523,1.644169,2.0075095,2.8140512,2.3326497,1.7327312,1.982685,2.0864904,2.0526314
family,Facelinidae,1.1918633,0.39040244,0.3977123,0.4021683,0.41156393,0.41815013,2.0903704,0.40026373,0.38686422,0.40433705
family,Fagaceae,2.3407853,3.5397558,2.3088033,2.912156,3.1504204,2.9706843,2.3483658,2.0668046,0.78300595,0.85310334
family,Falconidae,2.0669363,0.7530585,0.8888874,0.74713796,1.7550442,1.7249733,1.1144583,0.7488895,0.7515586,0.7501144
family,Fasciolariidae,0.0055242716,0.0078125,0.007307925,0.0,0.00390625,0.0,0.0027621358,0.00390625,0.0027621358,0.0078125
family,Felidae,2.523114,1.6538856,0.7205624,1.7988762,0.71216655,3.099869,0.71873474,0.77718014,3.3254364,0.7167137
family,Filistatidae,0.0,0.00390625,0.0,0.0,0.0,0.00478416,0.00390625,0.0,0.007307925,0.0
family,Fissurellidae,1.0065984,0.51841414,0.5355929,0.7296657,1.8093958,0.53772056,0.5443673,0.5433809,0.53358996,0.5364479
family,Fistulariidae,0.0,0.0,0.0,0.0067658233,0.00478416,0.0027621358,0.008286407,0.0067658233,0.0078125,0.0
family,Fistulinaceae,0.0,0.0067658233,0.0,0.0061763236,0.0067658233,0.008286407,0.011048543,0.00478416,0.0,0.00390625
family,Flabellinidae,1.4441202,0.5354529,0.54495215,0.5519042,1.825852,0.54278046,0.54157215,0.54552,0.5239403,0.52677846
family,Flabellinopsidae,0.0,0.0,0.0,0.0,0.008734641,0.0,0.00478416,0.0,0.0,0.007307925
family,Flatidae,0.007307925,0.0061763236,0.00478416,0.0,0.0,0.00390625,0.0,0.0,0.0061763236,0.00956832
family,Fomitopsidaceae,0.78107446,0.71182495,1.8595291,1.831481,2.1204977,2.0604568,1.848017,3.6388924,0.7187871,0.70878124
family,Forficulidae,0.0,0.00478416,0.0,0.0,0.0,0.0,0.00390625,0.0,0.00390625,0.0
family,Formicidae,2.6877582,0.7611848,0.76110667,0.75996953,2.9808002,1.4298276,1.6165162,0.7618633,0.7504279,2.2861652
family,Fouquieriaceae,0.0,0.00478416,0.0,0.00390625,0.0027621358,0.012352647,0.0061763236,0.00478416,0.0,0.00390625
family,Fregatidae,0.4101382,0.4047889,1.9346973,0.40233347,0.40518528,1.3787298,0.4088431,0.39784902,0.41004786,0.40821317
family,Fringillidae,1.736818,0.7696632,0.77359563,1.6270113,1.6670601,1.2719345,1.0060257,0.77754384,0.77585703,0.774453
family,Fulgoridae,0.00478416,0.0055242716,0.0,0.0061763236,0.0,0.008734641,0.0,0.0055242716,0.00478416,0.0027621358
family,Funariaceae,0.0,0.00390625,0.0,0.00478416,0.0027621358,0.0,0.0,0.0027621358,0.0,0.00478416
family,Fundulidae,0.9076898,0.54204243,0.554915,0.7993302,1.9168638,2.0993915,0.55359733,0.5448133,0.5397686,0.5318642
family,Furnariidae,0.48329225,0.40985826,0.41328904,0.4169805,0.39643335,0.5220281,0.41772193,0.39528614,0.41587692,0.43552718
family,Galbulidae,0.007307925,0.0027621358,0.0,0.007307925,0.0055242716,0.0067658233,0.0,0.0,0.00478416,0.00390625
family,Ganodermataceae,0.6041356,0.60663617,0.6072523,0.5929128,2.1629407,3.368771,0.6318524,0.60378116,0.6062056,0.61223835
family,Garryaceae,0.40291846,0.4222863,0.40406093,0.4269991,0.9239725,0.40623328,2.9519377,0.39600343,0.40981892,0.41891378
family,Gastrodontidae,0.0078125,0.0,0.0027621358,0.0055242716,0.0055242716,0.0,0.0027621358,0.0,0.0067658233,0.0
family,Gaviidae,0.42846888,0.39857185,0.41733396,0.40677676,0.7207078,0.40870512,0.4039541,2.9305756,0.3869565,0.37850207
family,Geastraceae,3.2052588,0.41553712,0.40766767,0.40489987,2.7141814,0.4058059,0.3995924,0.4019711,0.40350708,0.42139828
family,Gecarcinidae,0.0,0.0055242716,0.0,0.00390625,0.0067658233,0.00390625,0.0,0.0055242716,0.00390625,0.0
family,Gekkonidae,3.5749235,2.1072335,0.69955504,0.7083848,0.7058756,1.8950608,1.9254647,0.91275436,0.7031368,0.69623667
family,Gelechiidae,1.0240743,0.53756636,0.52530444,0.5298251,0.84939873,1.8211975,0.52852434,0.5493517,0.54641813,0.5532728
family,Gentianaceae,2.1031058,2.8661714,0.7622665,1.8490381,1.8417646,2.1496286,2.0232222,1.2609651,0.8146234,0.76644397
family,Geoemydidae,0.41311017,3.1195493,0.40823168,0.40721226,0.40502334,0.40698928,0.4275536,0.42394382,0.40826243,3.9504201
family,Geometridae,1.6343886,0.7988388,1.1078916,0.9427065,1.1852888,1.4310726,1.0615447,0.826231,0.8131004,0.7971534
family,Geomyidae,0.0,0.0027621358,0.0,0.0055242716,0.0027621358,0.0,0.0,0.0,0.00478416,0.008286407
family,Geotrupidae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008286407,0.0091609685,0.0055242716
family,Geraniaceae,3.3871686,2.0724156,2.333826,1.7230103,3.495121,2.7762172,2.5080774,1.9682873,0.83376306,0.7662452
family,Gesneriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027621358,0.0,0.0
family,Ginglymostomatidae,0.0,0.00390625,0.0027621358,0.007307925,0.0,0.0,0.0,0.0061763236,0.0,0.0
family,Ginkgoaceae,0.0,0.00956832,0.0,0.00478416,0.00390625,0.0,0.0,0.0,0.00390625,0.0
family,Giraffidae,0.0055242716,0.0,0.0061763236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
family,Glareolidae,0.0055242716,0.0,0.0,0.0,0.0091609685,0.0,0.0,0.0,0.0,0.0
family,Gleicheniaceae,0.42062533,0.4173206,0.41397333,0.40393344,3.7046967,5.3590183,0.4008903,0.38589132,0.53665817,0.40700388
family,Gliridae,0.0,0.00478416,0.00478416,0.0027621358,0.00390625,0.0027621358,0.00390625,0.0,0.008734641,0.0
family,Gloeophyllaceae,0.0061763236,0.008286407,0.00478416,0.0,0.0,0.0,0.0,0.00390625,0.0067658233,0.007307925
family,Glyceridae,0.0,0.00478416,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0055242716
family,Gnaphosidae,0.0055242716,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0,0.0
family,Gobiesocidae,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.00390625,0.0,0.0,0.0
family,Gobiidae,0.41824996,0.42591563,0.40009922,0.42098552,1.7408752,0.4133525,2.4470282,0.40481675,0.40364772,0.4061042
family,Gomphaceae,0.38840434,0.40970215,0.40189528,0.41453084,3.1097686,0.40074265,0.40570444,0.40372187,5.0232477,0.4138822
family,Gomphidae,1.9622556,0.7232963,0.7257884,0.92911434,1.2925068,0.7672007,1.2664552,0.81600034,0.72915137,0.8415318
family,Gomphidiaceae,0.39483887,0.40685096,0.3964262,0.4112512,0.40661693,1.4201678,0.4030509,0.40387243,0.4047118,0.41777247
family,Goodeniaceae,0.4104242,0.41242433,0.4150873,3.4480379,0.38705033,0.4259355,0.41505438,0.4061281,0.39327765,5.8964057
family,Gracillariidae,0.39086542,0.41456264,0.40488106,0.40506563,2.2333367,0.4101044,0.40672332,0.41077673,0.40728715,0.40795118
family,Graphidaceae,0.0,0.0,0.0055242716,0.0,0.007307925,0.00390625,0.0,0.0,0.0,0.0
family,Grapsidae,0.60014033,0.60854447,0.6058048,2.2596235,0.7204385,1.3416388,1.4593532,0.613554,0.5987743,2.794651
family,Grimmiaceae,2.3949807,0.4087964,0.38587606,0.41999683,0.39529556,4.231141,0.40404236,0.41284576,0.4212547,0.38766158
family,Griseliniaceae,0.0,0.0,0.0,0.0,0.0,0.0061763236,0.0027621358,0.00478416,0.0067658233,0.0
family,Grossulariaceae,2.1909473,2.1839635,1.511687,2.0243979,3.3275614,1.4739227,1.8752775,3.0021229,0.840596,1.8051603
family,Gruidae,0.45256448,0.4054041,0.39869422,0.39718112,0.42214558,2.048703,0.40305185,0.4093696,0.673256,0.39276636
family,Gryllidae,1.0168197,0.6367445,4.3747473,0.6394455,0.7218339,0.818175,0.6384705,0.627552,0.6468476,0.814875
family,Gunneraceae,4.301559,0.7138961,0.39704853,0.42080557,0.42458296,0.40627176,0.39480823,0.40375394,0.39202338,4.235056
family,Hadruridae,0.0,0.0,0.0055242716,0.007307925,0.0061763236,0.0055242716,0.00390625,0.0078125,0.00390625,0.0067658233
family,Haematopodidae,1.2385426,0.644445,0.65031916,0.65146905,0.64159954,1.7659369,1.339404,0.6405006,0.63527703,0.64823353
family,Haemodoraceae,0.4135902,0.4094386,0.4105418,0.4071588,0.41422042,3.5046005,4.8756304,0.40307492,0.4042704,0.40209362
family,Haemulidae,1.7289575,0.6798652,1.8737167,3.3994079,1.9317843,1.7972995,2.0691617,0.6715007,0.6756982,0.6750259
family,Halictidae,1.5649722,0.6426085,0.637621,0.64249253,1.7270029,1.3814917,0.6567021,0.6515435,0.7297064,0.63907015
family,Haliotidae,2.3482041,0.5291548,2.7720523,0.5328765,1.9130217,0.5468426,0.5290951,0.84555167,0.83243585,0.70648396
family,Hamamelidaceae,0.0,0.013531647,0.00390625,0.0027621358,0.0027621358,0.00390625,0.0027621358,0.007307925,0.0,0.0061763236
family,Haminoeidae,0.0,0.0,0.0,0.0027621358,0.0027621358,0.00478416,0.00478416,0.0,0.0061763236,0.0067658233
family,Haplotrematidae,0.00390625,0.0,0.0027621358,0.0,0.0,0.0,0.0,0.00478416,0.0,0.0
family,Hedwigiaceae,0.00478416,0.008734641,0.0,0.0,0.007307925,0.0,0.007307925,0.0,0.0,0.00478416
family,Helicidae,1.2939069,0.7245754,0.7211315,0.7186594,2.1828177,2.1148317,1.0220243,0.8000209,0.72094345,0.71559113
family,Helicinidae,1.8400016,0.54186505,0.52928716,0.5472322,0.5468456,2.263559,0.53535295,0.53077424,0.5450619,0.52915436
family,Heliconiaceae,3.7704856,0.37663466,0.40355164,0.42043173,4.8737516,0.40423083,0.40393698,0.4108553,0.3986696,0.41630343
family,Heliornithidae,0.0,0.0055242716,0.0061763236,0.0061763236,0.0,0.0,0.00390625,0.0,0.0,0.0
family,Heliotropiaceae,0.7154868,3.2804325,2.4398084,0.6963216,3.2516842,0.9438496,0.68434095,3.353817,0.6924496,2.4011605
family,Helvellaceae,0.5692347,4.271269,3.155441,0.5520735,0.5301038,0.54458195,0.53456485,0.54234445,4.857318,0.55646
family,Hemerobiidae,0.008734641,0.0,0.00390625,0.00390625,0.00390625,0.0,0.0,0.0,0.0055242716,0.00478416
family,Hericiaceae,3.0630708,0.38843137,0.41763663,0.4106726,3.0440533,0.41653025,0.41438,0.39706343,0.40029535,0.41322905
family,Herpestidae,1.1426189,0.6736543,0.6844118,0.6606103,1.2582176,1.1304177,1.8375443,0.6667375,0.6672194,0.66979337
family,Hesperiidae,1.6396159,0.7943117,0.86246973,1.4298661,1.6070151,1.4542888,0.8952979,0.78835934,0.9367973,0.83734643
family,Heterodontidae,2.4249377,0.41521454,0.41509345,2.903336,0.39673385,0.39695686,0.38833624,0.4027104,0.40614396,0.396839
family,Hexagrammidae,0.0,0.0,0.008286407,0.0,0.007307925,0.0,0.0,0.00478416,0.0061763236,0.0061763236
family,Hipponicidae,0.00478416,0.0,0.0067658233,0.0061763236,0.0,0.0027621358,0.0,0.0,0.00478416,0.0027621358
family,Hippopotamidae,0.0027621358,0.0055242716,0.00478416,0.00390625,0.00390625,0.0,0.0,0.0027621358,0.0,0.0
family,Hirundinidae,1.6608387,0.827336,0.7335268,1.7007744,1.1096337,1.3887379,0.7397307,0.7406729,0.8553827,0.73714334
family,Holocentridae,0.0061763236,0.0027621358,0.00478416,0.0,0.0067658233,0.0,0.0055242716,0.0,0.0,0.0
